"id","ComunioID","Name","Position","Verein","Punkte","PPS","T0613","T0614","T0615","T0616","T0617","T0618","T0619","T0620","T0621","T0622","T0623","T0624","T0625","T0626","T0627","T0628","T0629","T0630","T0701","T0702","T0703","T0704","T0705","T0706","T0707","T0708","T0709","T0710","T0711","T0712","T0713"
"189","31762","da Costa","Abwehr","Eintracht Frankfurt",-2,-0.666666666,1130000,1250000,1170000,1320000,1320000,1420000,1360000,1340000,1320000,1310000,1240000,1170000,1190000,1190000,1220000,1420000,1250000,1250000,1160000,1080000,1090000,1060000,990000,1030000,1020000,1060000,1010000,1080000,1000000,1030000,"990000"
"190","32731","Burnic","Abwehr","Borussia Dortmund",-2,-1,540000,540000,510000,520000,520000,510000,490000,500000,470000,460000,500000,470000,440000,420000,410000,400000,370000,360000,340000,320000,300000,290000,280000,270000,270000,270000,270000,260000,500000,660000,"760000"
"191","32207","Joo-Ho Park","Abwehr","Borussia Dortmund",-2,-1,310000,300000,300000,320000,300000,300000,300000,280000,280000,270000,270000,260000,260000,250000,260000,250000,270000,260000,250000,250000,250000,250000,250000,240000,240000,240000,230000,230000,230000,230000,"220000"
"192","32713","Ordóñez","Abwehr","Eintracht Frankfurt",-2,-0.5,300000,300000,280000,270000,270000,260000,260000,250000,260000,270000,270000,260000,270000,260000,280000,290000,280000,300000,280000,270000,270000,260000,250000,260000,250000,270000,260000,260000,300000,280000,"270000"
"193","32316","Rieder","Abwehr","FC Augsburg",-2,-0.666666666,160000,160000,160000,170000,170000,170000,170000,160000,160000,160000,160000,170000,170000,170000,170000,170000,160000,160000,170000,170000,160000,170000,170000,170000,170000,170000,170000,170000,180000,170000,"170000"
"194","32509","Mittelstädt","Abwehr","Hertha BSC",-5,-0.714285714,320000,310000,290000,360000,340000,320000,360000,350000,330000,430000,410000,390000,420000,420000,400000,450000,400000,400000,390000,380000,360000,360000,360000,360000,350000,400000,400000,410000,430000,610000,"570000"
"195","32732","Danso","Abwehr","FC Augsburg",-6,-0.75,440000,440000,420000,430000,440000,440000,430000,520000,510000,480000,490000,500000,470000,570000,530000,520000,440000,500000,480000,470000,480000,460000,430000,450000,440000,430000,410000,400000,400000,390000,"410000"
"196","32700","Douglas Santos","Abwehr","Hamburger SV",-6,-0.3,280000,310000,310000,310000,340000,360000,370000,380000,380000,380000,370000,370000,380000,370000,350000,380000,460000,470000,510000,490000,490000,480000,520000,560000,570000,540000,550000,540000,520000,540000,"540000"
"197","31375","Diekmeier","Abwehr","Hamburger SV",-9,-0.375,280000,300000,320000,310000,310000,310000,300000,310000,300000,300000,290000,290000,310000,330000,320000,350000,330000,320000,300000,330000,320000,310000,320000,310000,420000,420000,420000,410000,400000,610000,"580000"
"198","32205","Thiago Alcântara","Mittelfeld","FC Bayern München",184,6.571428571,12310000,13190000,12620000,12970000,12840000,13130000,12850000,13170000,12350000,13210000,12950000,13550000,13470000,13830000,13440000,14570000,12230000,12590000,12630000,13050000,13130000,14000000,14160000,14150000,14380000,12990000,12370000,12500000,12480000,12570000,"13030000"
"199","32589","Forsberg","Mittelfeld","RB Leipzig",179,5.774193548,13260000,13320000,13250000,13680000,13160000,13330000,13000000,12930000,12040000,12900000,12190000,11720000,11380000,11760000,11490000,11680000,10720000,10880000,10240000,9500000,9240000,9840000,10150000,10420000,10310000,10500000,10260000,11560000,11660000,11560000,"11830000"
"200","32637","Keïta","Mittelfeld","RB Leipzig",162,5.4,11640000,12170000,11580000,12240000,11950000,12800000,12630000,12700000,11780000,11160000,10980000,11140000,10800000,11050000,10920000,11050000,10500000,10300000,10100000,10730000,9960000,10060000,9910000,10320000,10110000,10010000,10550000,10830000,10750000,10460000,"10380000"
"201","32155","Demirbay","Mittelfeld","1899 Hoffenheim",144,4.965517241,9490000,9590000,9330000,9290000,9530000,9120000,9450000,9470000,9290000,9810000,9290000,9170000,8660000,8410000,8390000,8530000,8620000,8690000,8510000,8940000,8940000,8920000,8630000,8830000,8940000,8630000,8430000,8910000,8780000,8890000,"8430000"
"202","32071","Grifo","Mittelfeld","Borussia M'gladbach",143,4.931034482,8540000,9100000,9290000,9570000,9410000,9310000,9240000,9080000,8750000,9000000,8470000,8520000,8360000,8810000,8740000,8830000,8460000,8550000,8630000,8650000,8430000,8690000,8750000,8870000,8580000,8880000,8750000,8980000,9050000,9000000,"8660000"
"203","32590","Sabitzer","Mittelfeld","RB Leipzig",142,4.4375,8580000,9080000,8840000,9450000,9320000,9410000,9020000,8810000,8510000,8870000,8750000,8800000,8500000,8760000,8560000,8960000,7900000,7920000,7240000,7700000,7520000,7890000,7740000,7930000,7960000,8260000,8260000,8290000,7850000,8310000,"8400000"
"204","31349","Rudy","Mittelfeld","FC Bayern München",124,3.757575757,4860000,5100000,5060000,4950000,4920000,4910000,4750000,4690000,4630000,4970000,4690000,4640000,4350000,4500000,4170000,4230000,3760000,3860000,3820000,3680000,3770000,3970000,4030000,4290000,4290000,4290000,4840000,4840000,5030000,5000000,"4860000"
"205","31116","Ribéry","Mittelfeld","FC Bayern München",120,6.315789473,9650000,9930000,9520000,9680000,9680000,9690000,9830000,9740000,9140000,9380000,9300000,9750000,9390000,9530000,9050000,9290000,9110000,10100000,9800000,9460000,8950000,10180000,9780000,10300000,10420000,9860000,9490000,9730000,9520000,9670000,"9340000"
"206","32584","Demme","Mittelfeld","RB Leipzig",118,3.575757575,6630000,6880000,6630000,6860000,6710000,6710000,6510000,6510000,6410000,6540000,6360000,6350000,6720000,6760000,6380000,6620000,5770000,5870000,5770000,5750000,5820000,6180000,6180000,6370000,6360000,6640000,6290000,6290000,6720000,6590000,"6230000"
"207","32278","J. Hector","Mittelfeld","1. FC Köln",104,3.058823529,4750000,5060000,4980000,5440000,5470000,5710000,5460000,5730000,5340000,5600000,5610000,5760000,6170000,6180000,5840000,5960000,5330000,5530000,5980000,6050000,5820000,5880000,5920000,6030000,6030000,5750000,5680000,5750000,5680000,5690000,"5870000"
"208","31079","Arturo Vidal","Mittelfeld","FC Bayern München",102,3.923076923,9270000,9270000,9050000,9130000,8840000,8810000,8630000,8570000,8170000,8510000,8120000,8020000,8320000,8190000,8080000,8330000,8340000,8540000,8850000,8630000,8330000,9000000,9060000,9170000,9250000,9530000,9250000,10190000,10200000,9140000,"8790000"
"209","32445","Kimmich","Mittelfeld","FC Bayern München",102,5.1,7650000,7670000,7410000,7770000,7680000,7720000,7730000,7700000,7730000,7800000,7420000,7810000,7880000,8190000,7770000,8030000,8180000,8130000,8170000,8160000,7620000,7610000,8070000,8580000,8340000,8510000,7850000,8480000,8610000,8570000,"8190000"
"210","32541","Marco Fabián","Mittelfeld","Eintracht Frankfurt",101,4.208333333,5500000,5570000,5360000,5550000,5490000,5500000,5180000,5170000,4790000,4920000,4880000,4680000,4750000,5150000,4970000,5030000,4580000,4590000,4870000,4930000,5280000,5560000,5590000,6320000,6900000,6370000,6130000,6340000,6420000,6260000,"6110000"
"211","31770","Malli","Mittelfeld","VfL Wolfsburg",101,3.15625,6190000,6290000,5900000,5990000,6020000,6510000,6430000,6800000,6340000,6800000,6560000,6610000,6320000,6590000,6310000,6390000,6350000,6300000,5780000,5950000,5880000,6380000,6380000,6690000,6500000,6340000,6130000,6190000,6300000,6370000,"6080000"
"212","32187","Goretzka","Mittelfeld","FC Schalke 04",100,3.225806451,6890000,7230000,7200000,7550000,7500000,7780000,7310000,7650000,7200000,7450000,7050000,7390000,7570000,7810000,7520000,7830000,8660000,8910000,8980000,9300000,9420000,9490000,9730000,9960000,10130000,9500000,8380000,8410000,8580000,8820000,"9280000"
"213","32691","Bentaleb","Mittelfeld","FC Schalke 04",97,3.129032258,5060000,5500000,5270000,5500000,5340000,5450000,5250000,5490000,5070000,5620000,5300000,5520000,5400000,5740000,5660000,5870000,6010000,6010000,6310000,6350000,6380000,6450000,6310000,6840000,6900000,7250000,7260000,7320000,7060000,7130000,"6950000"
"214","31918","Junuzovic","Mittelfeld","SV Werder Bremen",92,3.066666666,5380000,5590000,5310000,5760000,5610000,5590000,5650000,5840000,5660000,5820000,5610000,5870000,5680000,5980000,5610000,5970000,6080000,6140000,5940000,6420000,6110000,6390000,6370000,6210000,6230000,6080000,5600000,5870000,5970000,5820000,"5460000"
"215","32447","J. Weigl","Mittelfeld","Borussia Dortmund",90,2.903225806,5150000,5150000,5180000,5280000,4940000,5030000,4800000,4570000,4550000,4450000,4600000,4720000,4700000,4760000,4360000,4790000,4280000,4340000,4840000,5030000,4800000,4500000,4780000,4720000,4510000,4400000,4190000,4120000,3860000,3650000,"3660000"
"216","32395","Amiri","Mittelfeld","1899 Hoffenheim",90,3,5060000,5300000,5070000,5380000,5470000,5950000,5920000,5710000,5500000,5650000,5610000,5810000,5820000,5820000,5360000,5700000,6220000,6480000,6210000,5610000,5790000,5880000,6000000,6010000,5980000,5690000,5590000,5760000,5720000,5770000,"5670000"
"217","32378","Zuber","Mittelfeld","1899 Hoffenheim",88,3.666666666,3800000,4100000,3970000,3830000,3860000,4010000,3870000,3940000,3780000,3910000,3810000,3910000,4020000,4170000,3950000,4040000,3740000,4030000,3800000,3740000,3780000,3810000,3630000,3740000,3820000,3780000,3730000,3750000,3840000,3930000,"4030000"
"218","27629","Baier","Mittelfeld","FC Augsburg",88,3.142857142,3400000,3670000,3580000,3800000,3810000,3860000,3800000,4050000,3820000,3990000,3750000,3800000,3650000,3820000,3500000,3770000,3650000,3400000,3650000,3640000,3880000,3910000,4070000,4260000,4260000,4070000,3770000,3730000,3640000,3660000,"3870000"
"219","32703","Havertz","Mittelfeld","Bayer 04 Leverkusen",88,4.19047619,6910000,6750000,6700000,6810000,6860000,6880000,6560000,6760000,6600000,6930000,6730000,6630000,6600000,6640000,6290000,6490000,5980000,6270000,6370000,5970000,6300000,6300000,6550000,6770000,6900000,6860000,7200000,7180000,7030000,6880000,"6490000"
"220","30675","Castro","Mittelfeld","Borussia Dortmund",86,3.44,5680000,5680000,5210000,5540000,5870000,5840000,5850000,6130000,5850000,6050000,5800000,5990000,5510000,5690000,5710000,5910000,5140000,4840000,5120000,5090000,5070000,4650000,5040000,5040000,5040000,4880000,5000000,4910000,4940000,5320000,"5280000"
"221","32230","Schöpf","Mittelfeld","FC Schalke 04",84,3,2720000,2890000,2730000,2850000,2800000,2800000,2720000,2840000,2910000,3040000,2920000,3020000,3030000,3090000,2900000,2870000,2730000,2750000,3000000,3060000,3060000,3010000,3110000,3250000,3270000,3150000,3190000,3280000,3150000,3250000,"3180000"
"222","31815","Höger","Mittelfeld","1. FC Köln",80,2.758620689,2510000,2640000,2530000,2680000,2590000,2650000,2530000,2620000,2540000,2760000,2620000,2740000,2800000,2880000,2670000,2840000,2790000,2870000,2730000,2740000,2460000,2760000,2760000,2900000,2980000,3180000,3060000,2980000,2880000,2800000,"2830000"
"223","31612","Kampl","Mittelfeld","Bayer 04 Leverkusen",80,2.666666666,4240000,4430000,4250000,4480000,4420000,4740000,4510000,4650000,4590000,4750000,4990000,5170000,4950000,5410000,5230000,5410000,4130000,4210000,4390000,4400000,4550000,4390000,4400000,4350000,4360000,4350000,4050000,4030000,3890000,3820000,"3750000"
"224","32441","Gondorf","Mittelfeld","SV Werder Bremen",77,2.566666666,2730000,3060000,2960000,2970000,2790000,2820000,2770000,2740000,2730000,2770000,2790000,2850000,2750000,2890000,2810000,2980000,2730000,2570000,2570000,2540000,2420000,2480000,2670000,2680000,2670000,2710000,2730000,2750000,2740000,2810000,"2720000"
"225","31767","N. Müller","Mittelfeld","Hamburger SV",76,3.166666666,3590000,3850000,3830000,3890000,3970000,4020000,3960000,3970000,3710000,3950000,3870000,3720000,3720000,3940000,3840000,3810000,3640000,3880000,3880000,4190000,4080000,4150000,4360000,4440000,4820000,4820000,4670000,5290000,4960000,5120000,"5270000"
"226","32208","Dahoud","Mittelfeld","Borussia Dortmund",76,2.620689655,7240000,7420000,7230000,7440000,7330000,7420000,7170000,6990000,6730000,6920000,6540000,6730000,6530000,6650000,6370000,6790000,6600000,6500000,6290000,6770000,6160000,7000000,6830000,6410000,6310000,6610000,6590000,6570000,6430000,5740000,"6240000"
"227","32185","Öztunali","Mittelfeld","1. FSV Mainz 05",76,2.814814814,2770000,3050000,2860000,2960000,2910000,3010000,3030000,3200000,3130000,3200000,3190000,3340000,3210000,3480000,3250000,3190000,3140000,3100000,3160000,2940000,3270000,3360000,3360000,3490000,3490000,3260000,3360000,3490000,3510000,3490000,"3360000"
"228","32583","Ilsanker","Mittelfeld","RB Leipzig",76,2.451612903,3060000,3250000,3220000,3510000,3460000,3570000,3450000,3460000,3660000,3790000,3670000,3800000,3700000,3880000,3570000,3770000,3420000,3200000,3190000,3350000,3120000,3270000,3100000,3260000,3160000,3030000,3110000,3130000,3140000,3250000,"3120000"
"229","32558","Pulisic","Mittelfeld","Borussia Dortmund",74,3.217391304,5160000,5540000,5560000,6080000,6120000,6170000,6340000,6530000,6170000,6590000,6330000,6470000,6510000,6780000,6390000,6540000,7280000,7290000,6800000,6210000,5530000,5870000,5700000,5950000,6070000,6320000,6700000,6920000,7140000,6850000,"6870000"
"230","32310","Haberer","Mittelfeld","SC Freiburg",74,2.74074074,2920000,3280000,3060000,3130000,3200000,3210000,3110000,3190000,3110000,3390000,3260000,3230000,3340000,3430000,3230000,3240000,3140000,3190000,3260000,3350000,3380000,3480000,3800000,3800000,4150000,4310000,4300000,4310000,4380000,3900000,"3760000"
"231","31392","Latza","Mittelfeld","1. FSV Mainz 05",74,3.894736842,2620000,2790000,2640000,2860000,2850000,3070000,2900000,2960000,2850000,2810000,2700000,2860000,2760000,2900000,2730000,2920000,2960000,2970000,2850000,2930000,2870000,2940000,3260000,3260000,3340000,3420000,3350000,3480000,3670000,3710000,"3470000"
"232","31884","Arnold","Mittelfeld","VfL Wolfsburg",72,2.322580645,2810000,3080000,2990000,3200000,3050000,3320000,3630000,3490000,3530000,3610000,3740000,3620000,3690000,3890000,3700000,3850000,3830000,4020000,4110000,4470000,4470000,4690000,4890000,5070000,5030000,5010000,5010000,5190000,5200000,4960000,"4800000"
"233","31929","M. Weiser","Mittelfeld","Hertha BSC",68,4,4170000,4350000,4370000,4510000,4420000,4660000,4570000,4540000,4370000,4420000,4590000,4690000,4490000,4560000,4450000,4890000,4340000,4990000,4990000,5190000,5320000,5380000,5720000,5930000,5850000,5990000,5730000,5970000,5530000,5410000,"5420000"
"234","31220","Hasebe","Mittelfeld","Eintracht Frankfurt",67,2.913043478,1380000,1470000,1430000,1490000,1680000,1700000,1680000,1760000,1770000,1790000,1790000,1890000,1900000,2100000,1950000,1900000,1840000,1760000,1720000,1570000,1660000,1660000,1780000,1870000,1940000,2070000,2200000,2270000,2270000,2220000,"2210000"
"235","31249","Risse","Mittelfeld","1. FC Köln",62,4.428571428,3890000,3960000,4090000,4680000,4610000,4580000,4410000,4350000,4350000,4540000,4830000,4890000,4740000,4930000,4870000,5230000,4690000,4760000,4600000,4710000,4870000,4840000,4790000,5090000,5310000,5350000,5310000,5510000,5520000,5720000,"5200000"
"236","31932","Bittencourt","Mittelfeld","1. FC Köln",62,4.133333333,4830000,5090000,4890000,5030000,5020000,5360000,5200000,5060000,4870000,4880000,4590000,4390000,4560000,4590000,4350000,4460000,4710000,4740000,4750000,4680000,4430000,4610000,4710000,4780000,4730000,4700000,4970000,4950000,4710000,4710000,"4780000"
"237","32651","Omar Mascarell","Mittelfeld","Eintracht Frankfurt",62,2.137931034,1280000,1320000,1270000,1410000,1490000,1530000,1590000,1490000,1540000,1540000,1690000,1850000,1760000,1710000,1700000,1830000,1480000,1630000,1550000,1420000,1340000,1330000,1260000,1390000,1570000,1580000,1450000,1530000,1480000,1380000,"1250000"
"238","31710","Höfler","Mittelfeld","SC Freiburg",62,2.137931034,1500000,1520000,1600000,1700000,1760000,1850000,1850000,1790000,1880000,1900000,1970000,2000000,1910000,1870000,1800000,1760000,1660000,1720000,1660000,1680000,1760000,1780000,1710000,1750000,1740000,1740000,1680000,1730000,1630000,1750000,"1810000"
"239","31653","Kagawa","Mittelfeld","Borussia Dortmund",62,3.647058823,5820000,5990000,5940000,6210000,5900000,5590000,5210000,5010000,4760000,4820000,4760000,4460000,4530000,5060000,4780000,4920000,4460000,4520000,4140000,4110000,3940000,3930000,4080000,4110000,4090000,4210000,4210000,4300000,4500000,4780000,"4780000"
"240","32324","Haraguchi","Mittelfeld","Hertha BSC",60,2.142857142,1250000,1260000,1290000,1280000,1440000,1540000,1470000,1690000,1620000,1720000,1650000,1710000,1670000,1810000,1720000,1720000,1820000,1890000,1750000,1790000,1640000,1870000,1900000,1850000,1920000,1810000,1960000,2210000,2210000,2260000,"2200000"
"241","32221","Darida","Mittelfeld","Hertha BSC",60,2.307692307,3500000,3650000,3370000,3540000,3720000,3880000,3940000,3890000,3720000,3630000,3490000,3510000,3440000,3590000,3480000,3570000,3710000,3770000,3680000,3770000,3740000,3920000,4020000,4040000,4070000,3900000,3820000,4110000,4110000,4000000,"4070000"
"242","32711","Delaney","Mittelfeld","SV Werder Bremen",58,4.142857142,5900000,5940000,5660000,5870000,5670000,5910000,5810000,5640000,5490000,5420000,5420000,5480000,5400000,5370000,5410000,5510000,5430000,6100000,5930000,6240000,6020000,6180000,6270000,6550000,6540000,5960000,5530000,5900000,5850000,5730000,"5690000"
"243","31571","D. Caligiuri","Mittelfeld","FC Schalke 04",56,1.696969696,2370000,2460000,2520000,2630000,2680000,2640000,2580000,2680000,2680000,2710000,2780000,2780000,2710000,2720000,2610000,2600000,2780000,2740000,2710000,2660000,2590000,2900000,2840000,2860000,2650000,2510000,2440000,2500000,2740000,2740000,"2640000"
"244","31463","Frantz","Mittelfeld","SC Freiburg",54,1.741935483,900000,990000,950000,990000,1050000,1070000,1080000,1090000,1070000,1220000,1140000,1170000,1120000,1150000,1180000,1250000,1230000,1330000,1350000,1240000,1280000,1300000,1350000,1360000,1380000,1390000,1300000,1360000,1360000,1340000,"1250000"
"245","31857","Skjelbred","Mittelfeld","Hertha BSC",54,2,1110000,1160000,1280000,1340000,1300000,1300000,1300000,1280000,1200000,1280000,1190000,1350000,1320000,1310000,1240000,1290000,1360000,1500000,1590000,1450000,1560000,1460000,1530000,1610000,1760000,1800000,1880000,1930000,1970000,2120000,"2120000"
"246","31535","Johnson","Mittelfeld","Borussia M'gladbach",54,3,3200000,3460000,3330000,3500000,3560000,3560000,3420000,3410000,3150000,3190000,3200000,3280000,3360000,3790000,3580000,3690000,3160000,3190000,3090000,3340000,3430000,3450000,3390000,3610000,3560000,3610000,3290000,3160000,2850000,2990000,"2850000"
"247","32257","Jojic","Mittelfeld","1. FC Köln",50,3.333333333,2840000,2940000,2720000,3020000,2940000,2930000,2820000,2740000,2670000,2870000,2790000,2630000,2690000,2740000,2690000,2810000,2970000,3000000,2910000,2930000,2770000,2970000,2850000,2790000,2760000,2800000,2680000,2720000,2920000,2990000,"3030000"
"248","31959","Kohr","Mittelfeld","Bayer 04 Leverkusen",49,1.96,1940000,2100000,2010000,2090000,2070000,2040000,1900000,2030000,1930000,2100000,1950000,1990000,2140000,2140000,2050000,2160000,2290000,2310000,2230000,2220000,2210000,2310000,2240000,2240000,2150000,2250000,2110000,2270000,2200000,2210000,"2100000"
"249","32374","Kostic","Mittelfeld","Hamburger SV",48,1.5,2640000,2870000,2770000,3110000,3220000,3220000,3170000,3080000,2990000,3100000,3060000,3010000,3330000,3300000,3430000,3380000,3450000,3640000,3640000,3600000,3440000,3700000,3390000,3890000,3790000,3530000,3470000,3630000,3560000,3580000,"3510000"
"250","31838","Baumgartlinger","Mittelfeld","Bayer 04 Leverkusen",46,2.19047619,1990000,2060000,1940000,2050000,2130000,2200000,2280000,2300000,2220000,2200000,2100000,2220000,2220000,2190000,2090000,2300000,2100000,2220000,2070000,1880000,1930000,2120000,2110000,2300000,2180000,2220000,2230000,2300000,2240000,2140000,"2030000"
"251","31537","Didavi","Mittelfeld","VfL Wolfsburg",46,2.555555555,5580000,5530000,5230000,5500000,5570000,5960000,5790000,5860000,5580000,5860000,5520000,5790000,5710000,5850000,5700000,5870000,5540000,5910000,6010000,5760000,5400000,5560000,5660000,5910000,5850000,5670000,5370000,6050000,5970000,6530000,"6610000"
"252","32512","Charles Aránguiz","Mittelfeld","Bayer 04 Leverkusen",42,1.615384615,2750000,2930000,2900000,3060000,3080000,3100000,3030000,3070000,2930000,3100000,2940000,3200000,3060000,3320000,3160000,3230000,3670000,3740000,3720000,3840000,3850000,3590000,3650000,3600000,3680000,3590000,3470000,3650000,3720000,3360000,"3270000"
"253","32113","M. Meyer","Mittelfeld","FC Schalke 04",42,1.68,4220000,4250000,4350000,4510000,4360000,4560000,4810000,4950000,4580000,4550000,4690000,4840000,4720000,4810000,4950000,5040000,4600000,4790000,5180000,5180000,5420000,5570000,5490000,5850000,5900000,5990000,5820000,5920000,5920000,6110000,"6030000"
"254","32373","Guilavogui","Mittelfeld","VfL Wolfsburg",42,2.210526315,1890000,1990000,1900000,1980000,2020000,1930000,1960000,1870000,1780000,1880000,1780000,1850000,1980000,1950000,1930000,1940000,2000000,2110000,2050000,1910000,1890000,2120000,2120000,2320000,2320000,2260000,2040000,2190000,2120000,2140000,"1920000"
"255","32159","Kramer","Mittelfeld","Borussia M'gladbach",41,1.64,3470000,3460000,3450000,3610000,3530000,3420000,3330000,3390000,3360000,3520000,3490000,3580000,3410000,3540000,3420000,3630000,3510000,3560000,3680000,4070000,3880000,3900000,3920000,4130000,4070000,3920000,3850000,4170000,3770000,3810000,"3780000"
"256","32449","Grillitsch","Mittelfeld","1899 Hoffenheim",40,1.739130434,2880000,2800000,2870000,3100000,3090000,2950000,2970000,2800000,2760000,3110000,2950000,2830000,2690000,2770000,2620000,2870000,2640000,2520000,2570000,2650000,2530000,2720000,2720000,2810000,2550000,2690000,2730000,2780000,2790000,2850000,"2670000"
"257","32511","Gacinovic","Mittelfeld","Eintracht Frankfurt",38,1.357142857,1410000,1470000,1400000,1450000,1480000,1550000,1500000,1550000,1480000,1500000,1530000,1650000,1640000,1710000,1650000,1680000,1650000,1710000,1780000,1630000,1690000,1700000,1830000,1830000,1760000,1740000,1610000,1620000,1610000,1580000,"1660000"
"258","27630","Ma. Lehmann","Mittelfeld","1. FC Köln",38,1.727272727,1700000,1810000,1710000,1710000,1580000,1560000,1640000,1560000,1520000,1600000,1500000,1400000,1450000,1440000,1470000,1640000,1580000,1820000,1870000,1870000,1790000,1810000,1790000,1910000,1850000,1790000,1670000,1670000,1590000,1650000,"1650000"
"259","31801","Kaiser","Mittelfeld","RB Leipzig",36,2.25,1190000,1190000,1120000,1200000,1130000,1140000,1120000,1180000,1080000,1090000,1250000,1220000,1200000,1250000,1200000,1180000,1050000,1170000,1080000,1010000,1030000,1030000,1020000,1110000,1060000,1050000,1010000,1060000,1020000,960000,"960000"
"260","30609","Hunt","Mittelfeld","Hamburger SV",36,2,1540000,1590000,1530000,1640000,1550000,1580000,1610000,1570000,1620000,1510000,1530000,1530000,1560000,1650000,1600000,1630000,1590000,1570000,1580000,1580000,1480000,1640000,1630000,1630000,1530000,1550000,1520000,1500000,1420000,1360000,"1400000"
"261","32470","F. Frei","Mittelfeld","1. FSV Mainz 05",36,1.714285714,710000,700000,690000,770000,740000,730000,700000,730000,690000,830000,790000,810000,800000,820000,910000,900000,850000,860000,860000,840000,800000,740000,740000,730000,720000,680000,690000,730000,690000,700000,"670000"
"262","31825","Rupp","Mittelfeld","1899 Hoffenheim",36,3,1530000,1620000,1610000,1690000,1670000,1890000,1810000,1940000,1880000,2160000,2090000,2100000,2070000,2320000,2150000,2260000,2160000,2190000,2150000,2220000,2160000,2210000,2170000,2120000,2060000,2050000,2010000,1840000,1830000,1840000,"1970000"
"263","31944","Geis","Mittelfeld","FC Schalke 04",36,2,2090000,2100000,2130000,2260000,2250000,2450000,2440000,2540000,2390000,2410000,2380000,2520000,2450000,2580000,2560000,2670000,2620000,2750000,2810000,2890000,3120000,3120000,3150000,3190000,3070000,3100000,2870000,2950000,3040000,3100000,"2900000"
"264","31510","Holtby","Mittelfeld","Hamburger SV",34,1.133333333,2090000,2140000,2160000,2310000,2280000,2230000,2220000,2320000,2260000,2220000,2100000,2120000,2120000,2100000,2160000,2170000,2140000,2120000,2000000,1960000,1950000,1950000,1860000,2120000,2060000,2170000,2180000,2170000,2210000,2220000,"2140000"
"265","32602","Abrashi","Mittelfeld","SC Freiburg",32,1.882352941,410000,400000,420000,420000,500000,490000,490000,480000,450000,510000,490000,480000,480000,520000,500000,500000,500000,500000,460000,430000,430000,450000,450000,470000,490000,480000,450000,480000,530000,550000,"540000"
"266","31758","Koo","Mittelfeld","FC Augsburg",31,1.347826086,870000,930000,920000,990000,960000,1010000,1000000,1090000,1060000,1200000,1150000,1400000,1400000,1480000,1420000,1450000,1480000,1430000,1320000,1230000,1110000,1170000,1290000,1300000,1230000,1320000,1310000,1550000,1500000,1650000,"1770000"
"267","32398","M. Eggestein","Mittelfeld","SV Werder Bremen",30,2.307692307,1190000,1410000,1340000,1320000,1290000,1310000,1280000,1300000,1210000,1240000,1170000,1190000,1130000,1130000,1160000,1120000,1160000,1170000,1200000,1110000,1090000,1100000,1110000,1130000,1210000,1180000,1170000,1180000,1170000,1150000,"1190000"
"268","31167","Traoré","Mittelfeld","Borussia M'gladbach",30,2.307692307,2760000,2870000,2780000,3000000,2870000,2840000,2980000,2970000,2920000,3050000,2980000,2970000,2920000,3020000,3070000,3050000,2800000,2840000,2900000,3070000,2930000,2950000,3120000,3150000,3270000,3240000,3210000,3210000,3220000,3460000,"3410000"
"269","31179","Lustenberger","Mittelfeld","Hertha BSC",30,1.666666666,610000,660000,630000,670000,680000,740000,730000,850000,790000,900000,950000,960000,960000,1120000,1070000,1210000,1290000,1330000,1350000,1220000,1170000,1160000,1110000,1030000,940000,890000,870000,860000,840000,860000,"910000"
"270","32636","Kainz","Mittelfeld","SV Werder Bremen",28,4.666666666,1500000,1520000,1610000,1690000,1880000,1880000,1860000,1850000,1790000,1980000,1880000,1920000,1850000,1790000,1750000,1620000,1680000,1650000,1600000,1700000,1680000,1740000,1910000,2010000,1940000,2150000,2030000,1960000,1910000,1950000,"1880000"
"271","31572","M. Götze","Mittelfeld","Borussia Dortmund",28,2.333333333,4340000,4710000,4910000,5640000,5440000,6020000,5780000,6270000,5900000,5980000,5850000,5540000,5470000,5400000,5570000,5780000,6970000,6970000,7070000,7140000,6540000,7260000,7000000,7390000,8250000,7930000,7720000,8160000,8160000,8140000,"8180000"
"272","31915","Strobl","Mittelfeld","Borussia M'gladbach",23,1.15,770000,810000,760000,970000,910000,910000,880000,930000,880000,1020000,1100000,1070000,1050000,1060000,1140000,1100000,990000,980000,1010000,950000,990000,1040000,960000,1090000,1030000,950000,970000,930000,870000,820000,"830000"
"273","31596","P. Herrmann","Mittelfeld","Borussia M'gladbach",22,1.833333333,3040000,3180000,3070000,3170000,3120000,3580000,3450000,3470000,3270000,3290000,3260000,3440000,3590000,3640000,3470000,3660000,3430000,3460000,3420000,3410000,3370000,3550000,3510000,3630000,3540000,3630000,3630000,3620000,3640000,3670000,"3600000"
"274","31751","Schmid","Mittelfeld","FC Augsburg",22,0.916666666,780000,890000,870000,860000,860000,850000,840000,790000,790000,780000,760000,750000,730000,770000,780000,790000,810000,880000,880000,840000,830000,850000,850000,860000,820000,850000,870000,880000,870000,880000,"900000"
"275","32707","Barkok","Mittelfeld","Eintracht Frankfurt",20,1.538461538,970000,980000,940000,930000,940000,930000,920000,950000,1040000,1020000,980000,1000000,990000,970000,910000,940000,870000,910000,860000,880000,920000,870000,870000,910000,920000,930000,870000,950000,940000,930000,"1080000"
